,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,building,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2,prob_3
60,2022-04-12,54.83249855041504,55.18749809265137,55.482500076293945,55.15749931335449,55.46999931335449,56.122498512268066,65.18499755859375,64.82999801635742,57.14249897003174,59.61499881744385,59.064998626708984,68.48249816894531,75.18999862670898,76.59749794006348,68.20999908447266,75.7924976348877,79.96499633789062,75.85249900817871,65.21999931335449,71.49499702453613,69.08249855041504,66.0024995803833,56.787498474121094,55.98499870300293,Quinn_Business,4,1,0,2,1,1,1,1,2,0.0,0.0,1.0
61,2017-03-31,21.66249942779541,21.487499237060547,21.47499942779541,21.164999961853027,20.744999885559082,34.12749910354614,42.179999351501465,62.407498359680176,58.504998207092285,64.45999908447266,75.15249824523926,71.93499946594238,70.25749969482422,70.42749786376953,64.72499942779541,57.094998359680176,41.44749927520752,36.48999881744385,36.28499889373779,38.13749980926514,33.84249973297119,25.91499948501587,23.577499389648438,21.904999256134033,Sutherland_Law,3,4,0,2,1,1,1,1,2,0.0,0.0,1.0
62,2019-06-14,135.90249741077423,131.78749537467957,131.27749478816986,142.77749919891357,130.60749572515488,151.81499582529068,213.36999595165253,243.57249283790588,273.63249135017395,288.1374969482422,276.39248514175415,274.05749797821045,282.61999464035034,275.9674940109253,265.6599922180176,251.67248940467834,220.43999075889587,160.68749642372134,147.16750073432922,145.2949993610382,141.2324982881546,148.62499523162842,138.27749609947205,133.944993019104,vet_science,6,4,0,3,1,0,0,0,1,0.0,1.0,0.0
63,2022-10-10,6.057500004768372,5.40749979019165,5.152499794960022,4.857499957084656,4.564999938011169,5.784999847412109,6.28249990940094,10.017499923706055,12.052499771118164,10.429999828338623,10.099999785423279,12.027499914169312,11.797499895095825,11.649999618530273,11.859999656677246,10.682499647140503,12.40999984741211,14.554999589920044,15.019999504089355,15.694999694824219,13.792499780654907,11.917499780654907,9.62749981880188,8.72249984741211,Glenomenab9,10,0,0,4,1,1,1,1,0,1.0,0.0,0.0
64,2017-11-20,72.5124979019165,47.38499939441681,20.837499737739563,17.78499960899353,16.45999950170517,16.487499594688416,18.689999520778656,26.062499701976776,44.20425641536713,75.22519326210022,88.03870892524719,76.12120938301086,85.3137481212616,91.57476377487183,79.15238118171692,80.78179478645325,74.24749779701233,88.65499806404114,95.78999853134155,125.60749673843384,106.66749668121338,131.95499753952026,203.29249477386475,167.19499588012695,Ashfield,11,0,0,4,1,1,1,1,2,0.0,0.0,1.0
65,2023-10-10,50.42249941825867,45.01999878883362,34.059998989105225,32.3449991941452,29.59499943256378,30.342499494552612,37.79249930381775,49.76249873638153,57.68999898433685,74.66499853134155,73.52249789237976,60.34999871253967,70.82749724388123,44.59249937534332,25.954999424517155,51.06999921798706,56.469998836517334,85.59249830245972,103.11749744415283,123.20999717712402,130.41749715805054,136.8799967765808,107.97249746322632,76.13499855995178,Ashfield,10,1,0,4,1,1,1,1,2,0.0,0.0,1.0
66,2023-02-07,58.82499885559082,58.897499084472656,58.80000019073486,57.53249931335449,44.269999504089355,41.019999504089355,37.12249946594238,37.03749942779541,37.584999084472656,41.50749969482422,43.40499782562256,50.374999046325684,57.41749858856201,49.057498931884766,40.527499198913574,40.804999351501465,44.39249897003174,44.14749813079834,43.397499084472656,51.717498779296875,49.03999900817871,55.797499656677246,52.42999839782715,52.067498207092285,Quinn_Business,2,1,0,1,1,1,1,1,2,0.0,0.0,1.0
67,2023-07-18,44.344998836517334,33.149999141693115,28.809999227523804,19.652499556541443,18.782499492168427,25.3499995470047,36.864999532699585,65.14999866485596,51.97999918460846,27.069999635219574,14.582499455660582,3.3424999327398837,9.097499713301659,3.679999921005219,8.587499734014273,9.444999784231186,7.027499841991812,33.759999096393585,55.72749888896942,61.98499846458435,80.79249882698059,97.75499868392944,89.99249792099,62.714998722076416,Ashfield,7,1,0,3,1,0,0,0,2,0.0,0.0,1.0
68,2022-05-04,6.389999747276306,5.442499995231628,4.9374998807907104,4.709999918937683,4.602499961853027,5.537499904632568,6.042499899864197,7.014999747276306,6.799999833106995,8.069999814033508,7.884999871253967,7.587499737739563,8.684999942779541,8.53249979019165,7.78249990940094,7.504999637603761,8.042499899864197,7.459999799728393,10.389999747276306,10.50249981880188,10.889999866485596,10.444999694824219,9.929999828338623,7.8749998807907104,Glenomenab9,5,2,0,2,1,0,0,0,0,1.0,0.0,0.0
69,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,7,0,0,3,1,0,0,0,0,1.0,0.0,0.0
70,2022-07-29,20.369999885559082,20.32749891281128,20.464999198913574,20.57249927520752,19.704999446868896,28.88999891281128,28.872499465942383,40.58499813079834,43.582499504089355,39.234999656677246,38.5699987411499,45.187499046325684,44.66749858856201,38.90999889373779,35.48999881744385,37.617499351501465,40.80499839782715,25.47749948501587,28.12999963760376,34.882500648498535,34.6324987411499,34.36749839782715,32.260000228881836,32.1324987411499,Sutherland_Law,7,4,0,3,1,0,0,0,2,0.0,0.0,1.0
71,2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,3,4,0,2,1,1,1,1,0,1.0,0.0,0.0
72,2022-07-14,5.43999981880188,5.737499952316284,5.314999938011169,4.534999847412109,4.674999952316284,4.46999990940094,4.62749981880188,5.327499747276306,7.017499804496765,5.387499809265137,5.484999895095825,7.012500047683716,7.347499847412109,6.902499794960022,6.40749979019165,5.8399999141693115,5.584999918937683,5.932499885559082,7.077499628067017,7.189999699592591,8.199999928474426,6.984999895095825,6.667499780654907,6.014999985694885,Glenomenab10,7,3,0,3,1,0,0,0,0,1.0,0.0,0.0
73,2023-11-06,80.97249817848207,58.57249903678894,52.72749853134155,47.33749878406525,34.539999127388,28.619999289512634,31.984999299049377,33.73749911785126,46.127498745918274,62.39499807357788,58.36749863624573,70.80749869346619,83.29249835014343,92.68249702453613,86.36749792098999,87.49249815940857,86.08499836921692,105.80499792098999,102.49249696731567,110.31499528884888,113.80999803543091,124.82249736785889,150.59999704360962,134.79999780654907,Ashfield,11,0,0,4,1,1,1,1,2,0.0,0.0,1.0
74,2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,4,5,0,2,0,1,0,0,0,1.0,0.0,0.0
75,2017-11-23,55.99749934673309,36.747499227523804,31.607499599456787,31.452499210834503,22.119999766349792,21.557499587535858,24.292499482631683,30.162499368190765,54.97812330722809,77.1112871170044,99.77460670471193,100.86152029037476,83.68628740310669,106.65304374694824,100.4724190235138,92.38882660865784,113.47355222702026,113.18749666213989,95.2424988746643,88.90749788284302,79.77249789237976,98.46999931335449,181.43999576568604,141.22999691963196,Ashfield,11,3,0,4,1,1,1,1,2,0.0,0.0,1.0
76,2017-01-23,66.85999870300293,60.214999198913574,57.24249839782715,57.45999813079834,57.022499084472656,79.18499946594238,107.74999809265137,131.5074977874756,158.66749954223633,164.50499725341797,181.84999465942383,196.79499435424805,191.48749542236328,178.38749313354492,169.70249938964844,165.74249649047852,170.56000137329102,157.98499298095703,143.73749923706055,136.02249908447266,123.16499519348145,114.68999862670898,73.1324987411499,61.474998474121094,Quinn_Business,1,0,0,1,1,1,1,1,2,0.0,0.0,1.0
77,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,1,2,0,1,1,1,1,1,0,1.0,0.0,0.0
78,2019-10-13,62.60749816894531,62.36749839782715,62.312499046325684,62.999999046325684,62.504998207092285,65.17249870300293,67.23249816894531,57.144999504089355,53.179999351501465,52.91749858856201,51.59499931335449,54.002498626708984,53.397499084472656,52.67249870300293,51.53499889373779,50.92499923706055,51.55999946594238,50.562499046325684,70.95750045776367,65.45749950408936,64.42749977111816,62.984999656677246,61.66749954223633,61.92749881744385,Quinn_Business,10,6,0,4,0,1,0,0,2,0.0,0.0,1.0
79,2022-07-16,51.41999912261963,50.002498626708984,50.979997634887695,51.57999897003174,42.34749889373779,41.814998626708984,44.71249961853027,53.43249988555908,68.52249813079834,71.17999839782715,71.49250030517578,63.914998054504395,57.95249938964844,57.554999351501465,60.122498512268066,61.73749923706055,56.102498054504395,50.27999973297119,46.79749870300293,44.83999919891358,42.907498359680176,51.059998512268066,51.3774995803833,51.877498626708984,Quinn_Business,7,5,0,3,0,0,0,0,2,0.0,0.0,1.0
80,2022-01-12,7.114999890327454,5.2724997997283936,4.224999845027924,3.34499990940094,3.207499861717224,3.232499837875366,4.614999890327454,4.672499895095825,6.097499966621399,9.152499675750732,6.8349997997283936,7.4949997663497925,9.274999856948853,8.017499804496765,8.089999556541443,6.46999990940094,6.054999828338623,7.3974997997283936,7.584999918937683,9.904999732971191,10.362499475479126,10.202499866485596,9.78999948501587,7.827499985694885,Glenomenab10,1,2,0,1,1,1,1,1,0,1.0,0.0,0.0
81,2018-12-09,28.82249927520752,27.63499927520752,22.294999599456787,21.889999389648438,21.90999937057495,21.962499618530273,22.37750005722046,22.59999990463257,21.625,19.6274995803833,19.65999984741211,21.419999599456787,22.797499179840088,19.307499885559082,19.34999990463257,19.279999256134033,20.682499885559082,24.16999912261963,24.41499948501587,22.679999828338623,22.482500076293945,21.962499618530273,21.437499046325684,21.797499179840088,Sutherland_Law,12,6,0,1,0,1,0,0,2,0.0,0.0,1.0
82,2022-07-21,20.524999141693115,20.394999027252197,20.144999980926514,20.144999027252197,17.559999465942383,23.637499809265137,32.73499870300293,36.84000015258789,57.75500011444092,46.582499504089355,40.94999980926514,40.10249900817871,43.432498931884766,47.30499839782715,46.4474983215332,44.492499351501465,31.75749969482422,30.229999542236328,30.362499237060547,30.944998264312744,41.32249975204468,43.47999954223633,27.549999713897705,19.339999198913574,Sutherland_Law,7,3,0,3,1,0,0,0,2,0.0,0.0,1.0
83,2019-10-25,52.18999803066254,38.027499198913574,33.54499912261963,30.259999752044678,27.062499463558197,24.842499554157257,29.257499039173126,47.88749921321869,69.95683407783508,95.2453100681305,115.60343527793884,94.29386496543884,92.35226464271545,92.47773277759552,63.93515491485596,67.2982406616211,62.76468622684479,80.46999835968018,74.95499753952026,72.61749792098999,94.034996509552,166.22749710083008,97.94749748706818,38.88249969482422,Ashfield,10,4,0,4,1,1,1,1,2,0.0,0.0,1.0
84,2022-06-20,30.582499504089355,17.542499721050262,20.88249957561493,19.357499569654465,20.059687048196793,19.28023403091356,32.201991744339466,58.09085884690285,60.42749901022762,52.21335919434205,61.61929686786607,69.31652343738824,72.2644531247206,67.74410156160593,64.94742180779576,57.47437497181818,49.398788894061,46.30671814316884,51.012929022312164,46.149452328681946,68.09046769142151,73.779998421669,67.5824978351593,61.214998960494995,Ashfield,6,0,0,3,1,0,0,0,2,0.0,0.0,1.0
85,2019-08-13,133.27749609947205,135.35749685764313,132.89499807357788,132.6899939775467,125.71499758958817,136.85249987244606,211.88249307870865,246.9799931049347,270.28499162197113,297.8649957180023,269.58749127388,271.88249111175537,268.47499656677246,275.2299952507019,251.64249110221863,274.08999276161194,211.91999423503876,171.38249349594116,155.03749668598175,150.08999454975128,151.24499517679214,139.93999975919724,145.90999740362167,141.6199952363968,vet_science,8,1,0,3,1,0,0,0,1,0.0,1.0,0.0
86,2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashfield,5,5,0,2,0,0,0,0,0,1.0,0.0,0.0
87,2017-02-08,198.37499833106995,196.07499277591705,198.05999183654785,200.3999924659729,187.8674944639206,190.3149961233139,197.65249490737915,297.7674915790558,381.84250020980835,410.97498655319214,409.5499873161316,414.9274888038635,428.5649905204773,397.2249846458435,392.26999711990356,389.70749139785767,373.0449924468994,302.86748790740967,237.47998929023743,213.37499713897705,213.0999927520752,204.0074964761734,187.70499777793884,196.49749636650085,vet_science,2,2,0,1,1,1,1,1,1,0.0,1.0,0.0
88,2017-05-05,6.4049999713897705,5.487499833106995,4.472499847412109,4.177499771118164,4.034999847412109,5.792499899864197,6.607499957084656,7.892499804496766,8.47249984741211,8.169999957084656,7.402499675750733,8.227499723434448,7.482499837875366,7.404999852180481,7.2724997997283936,6.609999895095825,9.27999997138977,8.34749972820282,10.40999984741211,10.882499933242798,10.96999979019165,9.434999704360962,8.18999969959259,6.617499828338623,Glenomenab10,5,4,0,2,1,0,0,0,0,1.0,0.0,0.0
89,2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,5,1,0,2,1,0,0,0,0,1.0,0.0,0.0
90,2018-05-13,156.67249870300293,153.86249828338623,145.87749844789505,145.28749579191208,141.43250066041946,138.32249853014946,142.55499410629272,151.90999710559845,160.6699944138527,154.81999522447586,159.66999977827072,159.21249970793724,153.85749393701553,166.93250197172165,135.91499918699265,147.82749670743942,148.01249778270721,148.31499540805817,141.41499626636505,149.6099965274334,150.29749977588654,154.66249692440033,165.69499933719635,155.52499717473984,vet_science,5,6,0,2,0,0,0,0,2,0.0,0.0,1.0
91,2017-04-11,4.792499899864197,4.132499814033508,3.6749998927116394,3.4524999260902405,3.134999930858612,3.1524999737739563,3.432499885559082,3.662499964237213,6.00249981880188,6.624999761581421,6.692499756813049,7.189999938011169,6.3124998807907104,8.25249993801117,9.244999766349792,5.299999833106995,5.664999961853027,8.607499718666077,11.292499780654907,11.12749981880188,10.919999837875366,9.559999704360962,8.81499969959259,7.227499842643738,Glenomenab10,4,1,0,2,1,1,1,1,0,1.0,0.0,0.0
92,2017-10-19,20.134999752044678,20.15999984741211,20.46749973297119,20.40999984741211,20.227499961853027,29.56999969482422,42.54749870300293,65.34249877929688,71.0,77.37249946594238,80.80749702453613,89.93499755859375,91.2599983215332,94.59999656677246,93.7299976348877,87.74499893188477,56.40999794006348,50.782498359680176,45.51749897003174,38.309998512268066,34.427499771118164,27.95499897003174,23.34749984741211,23.34999990463257,Sutherland_Law,10,3,0,4,1,1,1,1,2,0.0,0.0,1.0
93,2017-07-23,23.954999446868896,18.81999969482422,19.247499465942383,15.892499566078186,15.938554286956787,14.521093487739563,22.29171848297119,51.417303800582886,44.51300671696663,46.494022369384766,40.498202458024025,29.379413097631186,28.530897696502507,27.381874468177557,24.524960733484477,18.46433582250029,16.988593514077365,24.343320025131106,29.083827555179596,42.389959931373596,58.098084926605225,173.81249570846558,125.6699960231781,41.32249891757965,Ashfield,7,6,0,3,0,0,0,0,2,0.0,0.0,1.0
94,2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,11,2,0,4,1,1,1,1,0,1.0,0.0,0.0
95,2018-09-24,20.762499809265137,20.854999542236328,20.50999927520752,20.66249942779541,20.41249990463257,28.807498931884766,37.079999923706055,58.519999504089355,86.20499992370605,90.22750091552734,91.5049991607666,90.21749687194824,86.52249908447266,85.86249732971191,79.56249809265137,74.09249877929688,50.17499828338623,39.92999839782715,36.6274995803833,36.06999969482422,32.972498416900635,26.077499389648438,21.734999656677246,21.689999103546143,Sutherland_Law,9,0,0,4,1,1,1,1,2,0.0,0.0,1.0
96,2018-01-03,17.57499885559082,17.732500076293945,17.802499294281006,17.75749969482422,17.614999771118164,17.914999961853027,28.172499179840088,32.73249912261963,66.10500049591064,62.22499942779542,55.662498474121094,56.537498474121094,54.92749881744385,53.875,50.81999969482422,52.82499885559082,52.60749912261963,44.724998474121094,40.564998626708984,32.67249917984009,30.34249973297119,27.6299991607666,22.642499446868896,22.03999948501587,Sutherland_Law,1,2,0,1,1,1,1,1,2,0.0,0.0,1.0
97,2018-07-21,133.45999974012375,158.7674993276596,158.09999245405197,149.172493994236,143.77249997854233,143.12249970436096,141.95249301195145,154.9324913918972,161.47499656677246,161.8449923992157,151.3224944472313,137.43749684095383,132.72499692440033,140.16999965906143,145.96499913930893,140.40999674797058,131.61249592900276,133.83999973535538,131.2024980187416,134.90249502658844,139.50749742984772,136.6474927663803,129.68750143051147,133.85999882221222,vet_science,7,5,0,3,0,0,0,0,2,0.0,0.0,1.0
98,2019-07-30,151.57499331235886,152.44999641180038,156.60499733686447,158.15749329328537,147.22499763965607,165.67499500513077,229.32999470829964,259.67499470710754,292.57499563694,267.4799921512604,270.7574973106384,260.43499779701233,273.424991607666,294.5699996948242,259.3949944972992,266.33999383449554,219.18999409675598,183.43999654054642,153.07749623060226,148.76499596238136,159.62249547243118,154.25750052928925,154.04749536514282,153.12249726057053,vet_science,7,1,0,3,1,0,0,0,1,0.0,1.0,0.0
99,2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,9,1,0,4,1,1,1,1,0,1.0,0.0,0.0
100,2023-06-23,60.49499797821045,57.12249946594239,52.80499839782715,52.54999923706055,46.474998474121094,62.37999725341797,82.52499771118164,104.66499900817871,112.51499938964844,111.30749893188477,115.37249565124512,115.09499740600586,113.85249519348145,113.52749824523926,112.85499763488771,111.50749778747559,87.3224983215332,70.41749858856201,55.92999839782715,62.912498474121094,50.55249881744385,52.82249927520752,55.494998931884766,54.6349983215332,Quinn_Business,6,4,0,3,1,0,0,0,2,0.0,0.0,1.0
101,2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashfield,5,2,0,2,1,0,0,0,0,1.0,0.0,0.0
102,2023-09-20,145.77499708533287,145.32499876618385,148.46999636292458,145.75749602913857,148.85500213503838,164.94249542057514,210.90249574184418,255.39499068260193,275.17998707294464,327.3724888563156,287.482494533062,294.65749129652977,284.63749611377716,276.66499522328377,271.91249692440033,261.3574921786785,212.53249561786652,186.87249580025673,167.01499727368355,171.3099954277277,167.53999735414982,155.93249785900116,150.6224954277277,153.51750023663044,vet_science,9,2,0,4,1,1,1,1,1,0.0,1.0,0.0
103,2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,6,6,0,3,0,0,0,0,0,1.0,0.0,0.0
104,2017-12-26,57.26249885559082,55.8125,56.314997673034675,56.22749996185303,57.35999870300293,56.94999885559082,58.55999946594238,58.054999351501465,60.652499198913574,51.60499858856201,43.97499942779541,43.54749870300293,43.309998512268066,43.779998779296875,43.907498359680176,43.022499084472656,55.32999897003174,63.562499046325684,62.20249843597412,59.719998359680176,60.08499813079834,59.5625,57.937499046325684,57.89749813079834,Quinn_Business,12,1,0,1,1,0,0,0,2,0.0,0.0,1.0
105,2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,5,0,0,2,1,0,0,0,0,1.0,0.0,0.0
106,2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,12,0,0,1,1,0,0,0,0,1.0,0.0,0.0
107,2019-05-10,149.9649988412857,149.92499494552612,141.59999680519104,140.19250071048737,135.80499720573425,151.17249858379364,213.65249514579773,268.68749022483826,287.4974901676178,302.7449905872345,297.72748470306396,295.3924946784973,299.2949903011322,296.0424859523773,295.4424879550934,265.7000012397766,218.97500014305115,176.26499444246292,174.45999306440353,146.5324985384941,142.7999973297119,142.69999933242798,136.46749675273895,136.37999767065048,vet_science,5,4,0,2,1,0,0,0,1,0.0,1.0,0.0
108,2019-03-12,20.52500009536743,20.207499504089355,19.7524995803833,20.21749973297119,20.69749927520752,21.28499937057495,28.054999828338623,32.85249900817871,54.86499881744385,63.877498626708984,76.58999824523926,70.35999870300293,59.374999046325684,58.99749946594238,58.939998626708984,53.317498207092285,50.167497634887695,40.68000030517578,37.864999771118164,36.527499198913574,33.35249996185303,29.179999351501465,25.107499599456787,20.572499752044678,Sutherland_Law,3,1,0,2,1,1,1,1,2,0.0,0.0,1.0
